id;latitude;longitude;geometry;name;cuisine;operator;street;city;postcode;housenumber;phone;email;website;type
2171057706;45.8994856;11.0415584;POINT (11.0415584 45.8994856);Unnamed;;;;;;;;;;cafe
2173939085;45.9008617;11.0420672;POINT (11.0420672 45.9008617);Bar City;;;Viale Trento;Rovereto;38068;31 E;;;;cafe
2175692184;46.1819363;11.8402578;POINT (11.8402578 46.1819363);Bar Centrale;;;Via Scopoli;;;37;;;;cafe
2178895823;45.8862121;11.0089243;POINT (11.0089243 45.8862121);Locanda delle tre chiavi;regional;;Via Clementino Vannetti;;;8;+39 0464 423721;;https://www.locandadelletrechiavi.it/;restaurant
2185695786;46.2160695;11.1216286;POINT (11.1216286 46.2160695);Unnamed;;;;;;;;;;cafe
2185765240;46.0586745;11.1275388;POINT (11.1275388 46.0586745);Cavalleggeri;"kebab;pizza";;Viale Verona;Trento;38123;3;+39 0461 1592422;;;fast_food
2185765242;46.1057491;11.1081218;POINT (11.1081218 46.1057491);Fuori Orario;pizza;;;;;;+39 0461 961160;;;fast_food
2189070388;45.9161046;10.8792528;POINT (10.8792528 45.9161046);Unnamed;;;;;;;;;;bar
2189076763;45.9134645;10.8758072;POINT (10.8758072 45.9134645);Sole e Luna;;;;;;;;;;bar
2189080010;45.9100826;10.8705651;POINT (10.8705651 45.9100826);Attico Caffè;;;;;;;;;;bar
2189081694;45.9102122;10.8616347;POINT (10.8616347 45.9102122);Bar Moma;;;Via Sant'Andrea;Arco;38062;;;;;bar
2189686876;45.9173691;10.8821066;POINT (10.8821066 45.9173691);Caffè Noir;;;Via delle Garberie;Arco;38062;13;;;;bar
2189699302;45.8907811;10.8455108;POINT (10.8455108 45.8907811);Bar La Base;;;;;;;;;;bar
2197903908;46.0616312;11.129359;POINT (11.129359 46.0616312);Bar dei Mille;;;Via dei Mille;Trento;38122;53;;;;fast_food
2197903913;46.0581808;11.1328529;POINT (11.1328529 46.0581808);Minibar;;;Via Giuseppe Gerola;Trento;38122;7;;;;cafe
2202313779;46.0273529;10.9454621;POINT (10.9454621 46.0273529);La Lavagna;"pizza;kebab";;Via Daino;Pietramurata;38074;66a;+39 0464 507405;;;fast_food
2204578470;46.404006;11.6095668;POINT (11.6095668 46.404006);GolfHotel;;;;;;;;;;restaurant
2204578475;46.4047274;11.6081774;POINT (11.6081774 46.4047274);Rosengarten;;;;;;;;;;cafe
2204578520;46.4044869;11.6089231;POINT (11.6089231 46.4044869);Unnamed;;;;;;;;;;bar
2221799910;45.9059454;11.1858082;POINT (11.1858082 45.9059454);Al Baito;;;;;;;;;;cafe
2232233337;46.0522497;11.49451;POINT (11.49451 46.0522497);Bar Chin;;Chin Roberto;Piazza del Municipio;Castelnuovo;38050;13;+39 0461 753446;;;cafe
2232339460;46.0650679;11.5066136;POINT (11.5066136 46.0650679);Livita Cafè;;M.T.M. di Micheli Marco;Piazza Maggiore;Scurelle;38050;15;+39 377 370 8300;;;cafe
2235869689;46.2647794;11.8330683;POINT (11.8330683 46.2647794);Unnamed;;;;;;;;;;cafe
2237889662;46.0525322;11.4930795;POINT (11.4930795 46.0525322);Al vapore;;;Via Trento;Castelnuovo;38050;8;+39 0461 752730;;;cafe
2250996518;46.0382398;11.1231056;POINT (11.1231056 46.0382398);Eni Bar;;;;;;;;;;cafe
2251294134;46.3192719;11.0960193;POINT (11.0960193 46.3192719);La Sidreria;regional;Lucia Maria di Maria Lucia Melchiori & C. snc;;;;;+39 0463 466522;;https://www.luciamaria.it/ristorante;restaurant
2262103276;46.3653797;11.0743178;POINT (11.0743178 46.3653797);Bar Alla Fontana;;;;;;;;;;cafe
2262103296;46.36819;11.0815164;POINT (11.0815164 46.36819);Al mulino;"pizza;regional";;;;;;;;;restaurant
2262105232;46.3688979;11.1063641;POINT (11.1063641 46.3688979);Unnamed;;;;;;;;;;cafe
2263411770;46.0385754;11.0581013;POINT (11.0581013 46.0385754);Bar Prada Sport;;;Strada di Vason;;38122;87;+390461948188;;https://www.pradasport.tn.it/;bar
2285641140;46.0779527;10.7455007;POINT (10.7455007 46.0779527);"Albergo - Ristorante ""Capanna Durmont""";;;;;;;;;;restaurant
2290167158;46.1585682;11.141407;POINT (11.141407 46.1585682);Circolo Acli;;;;;;;;;;bar
2290331657;46.3993276;11.0030784;POINT (11.0030784 46.3993276);Bar del Comun;;;;;;;;;;bar
2297463811;45.8857387;10.732532;POINT (10.732532 45.8857387);Speck Stube;"burger;steak_house";;Viale Foletto;Ledro;38067;10;;;https://www.greenice.info;restaurant
2298680695;45.8643066;10.646186;POINT (10.646186 45.8643066);Locanda Ampola;;;;;;;;;;restaurant
2305973682;45.8808276;10.7505919;POINT (10.7505919 45.8808276);Unnamed;;;;;;;;;;restaurant
2309732885;45.9192819;11.062511;POINT (11.062511 45.9192819);BarBom (Bar dell'oratorio);;;;;;;;;;bar
2311431854;46.103731;11.10845;POINT (11.10845 46.103731);Bar Sorriso;;;;;;;;;;cafe
2311431867;46.1036686;11.1084869;POINT (11.1084869 46.1036686);Pizza Gardolo;pizza;;;;;;+39 0461 090885;;;fast_food
2313564760;45.9067348;10.8405282;POINT (10.8405282 45.9067348);Pizza House;pizza;;;;;;;;;fast_food
2313564763;45.9067807;10.8407348;POINT (10.8407348 45.9067807);Unnamed;;;;;;;;;;bar
2314672636;46.1386775;11.1139864;POINT (11.1139864 46.1386775);Bar Corona;;;Piazza Manci;Lavis;38015;4;;;;bar
2314952904;46.0561735;11.1212251;POINT (11.1212251 46.0561735);Blue Angel;;;Via Giacomo Matteotti;Trento;38122;28;;;;cafe
2317509769;46.1462046;11.099239;POINT (11.099239 46.1462046);Vanilla Cafe;;;;;;;;;;cafe
2321200274;46.0512472;11.4841253;POINT (11.4841253 46.0512472);Bar Red;regional;Molinari S.A.S.;;Castelnuovo;38050;2;;;;cafe
2321204058;46.050531;11.4851193;POINT (11.4851193 46.050531);Unnamed;;;;;;;;;;cafe
2335415593;45.9195856;10.8851655;POINT (10.8851655 45.9195856);Ristorante Alla Lega;"italian;regional";;Via Vergolano;Arco;38062;8;+39 0464 516205;;https://www.ristoranteallalega.com/;restaurant
2338572873;46.0668006;11.5218754;POINT (11.5218754 46.0668006);Unnamed;;;;;;;;;;cafe
2343770839;46.0980034;11.0177874;POINT (11.0177874 46.0980034);Osteria Cà dei Giosi;;;Via Villa Alta;Covelo;38070;9a;+39 0461 862110;info@cadeigiosi.it;http://www.cadeigiosi.it/;restaurant
2344162326;46.0560967;11.1218177;POINT (11.1218177 46.0560967);Pizza Rimi;pizza;;Via Giacomo Matteotti;Trento;38122;93;;;;fast_food
2344162329;46.0562438;11.1225517;POINT (11.1225517 46.0562438);Girasole;;;Via Giacomo Matteotti;Trento;38122;27;;;;cafe
2348266717;45.8865189;10.8382431;POINT (10.8382431 45.8865189);Ristorante Villetta Annessa;italian;;;;;;;;;restaurant
2351214881;46.1065587;11.1085604;POINT (11.1085604 46.1065587);Da Bruno;peruvian;;Via Soprasasso;Trento;38121;32/2;"+39 388 6313684;+39 329 8012714";;;restaurant
2351214905;46.1060143;11.1082203;POINT (11.1082203 46.1060143);Unnamed;;;;;;;;;;cafe
2357927906;46.0145029;11.2971756;POINT (11.2971756 46.0145029);Bar Palazzo delle Terme;;Pinamonti Andrea;Viale Vittorio Emanuele;Levico Terme;38056;10;;;;cafe
2364540524;46.1645327;11.0028361;POINT (11.0028361 46.1645327);Bistrot Dolomieu;pizza;;Via Ponte Lambin;Andalo;38010;4;;info@lacucinadifilippo.com;https://www.lacucinadifilippo.com/;restaurant
2364540527;46.1647583;11.0037291;POINT (11.0037291 46.1647583);Bar BO;;;;;;;;;;bar
2364540528;46.1646476;11.0033829;POINT (11.0033829 46.1646476);Caffè Centrale;;;;;;;;;;bar
2364540529;46.1642792;11.0035753;POINT (11.0035753 46.1642792);Caffè Vienna;;;Via Piz Galin;Andalo;38010;1;;;;bar
2364540530;46.1630857;11.0032713;POINT (11.0032713 46.1630857);La Marenda;pizza;;Via Perli;Andalo;38010;26a;;;;fast_food
2364540531;46.1641285;11.0023687;POINT (11.0023687 46.1641285);La Stua;;;;;;;;;;bar
2365638395;46.0751752;11.1251388;POINT (11.1251388 46.0751752);Al Vesuvio;"pizza;fish;regional";;Via della Malvasia;Trento;38122;105;+39 0461 987303;alvesuvio@yahoo.it;https://ristorantepizzeria-alvesuvio.eatbu.com;restaurant
2366096787;46.0745303;11.1247526;POINT (11.1247526 46.0745303);Caffè Adria;;;Largo Nazario Sauro;Trento;38122;4;;;;cafe
2367677548;46.1631238;11.0029148;POINT (11.0029148 46.1631238);Pizzeria Romantica;pizza;;;;;;;;;restaurant
2367807122;46.0371741;11.1076399;POINT (11.1076399 46.0371741);Bistrò Ravina;;;;;;;;;https://m.facebook.com/bistroravina;bar
2368726820;45.9655248;10.973691;POINT (10.973691 45.9655248);Genzianella;"italian;pizza";;Via Zurlon;Masi di Vigo, Cavedine;;1;+39 0461 56608;;https://www.pizzeria-genzianella.com/;restaurant
2375738975;45.8661179;10.5761265;POINT (10.5761265 45.8661179);Locanda Borgo Antico;italian;;;;;;;;;restaurant
2377438366;46.113524;11.6194948;POINT (11.6194948 46.113524);Unnamed;;;;;;;;;;bar
2378438981;46.028979;10.7239332;POINT (10.7239332 46.028979);Ristorante Pizzeria Pellegrini;italian;;;;;;;;;restaurant
2378439248;46.0288449;10.7238527;POINT (10.7238527 46.0288449);Pizzeria Pub Fermata 97;pizza;;Via Circonvallazione;Tione di Trento;38079;97;;;;restaurant
2378445724;46.032778;10.7263901;POINT (10.7263901 46.032778);Bar Autostazione;;;Via Damiano Chiesa;Tione;;11;;;;cafe
2380893435;45.8839171;10.8435017;POINT (10.8435017 45.8839171);Spiaggia Olivi;;;;;;;;;;bar
2381700948;46.2262578;10.8258867;POINT (10.8258867 46.2262578);Ristorante Pizzeria Antico Focolare;italian;;Viale Dolomiti di Brenta;Madonna di Campiglio;38084;64;+39 0465 441686;;https://www.anticofocolare.it;restaurant
2383255946;46.0767043;11.1192423;POINT (11.1192423 46.0767043);Bottega del Caffè Dersut;;;;;;;;;;cafe
2393235151;45.9926942;11.2629155;POINT (11.2629155 45.9926942);Blue Coffee;;;;;;;;;;bar
2394661692;46.1745705;11.8270018;POINT (11.8270018 46.1745705);La terrazza;pizza;;Piazzetta del Dazio;Fiera di Primiero;;3;+39 0439 62673;;;restaurant
2394661695;46.176376;11.828842;POINT (11.828842 46.176376);L'antica rosa;"regional;pizza";;Via Giuseppe Terrabugio;Fiera di Primiero;;26;+39 0439 62723;;;restaurant
2394661697;46.1756485;11.8281517;POINT (11.8281517 46.1756485);Bottega del caffè Dersut;;;;;;;;;;cafe
2394661701;46.1757809;11.8296215;POINT (11.8296215 46.1757809);Bar Genzianella;;;;;;;;;;cafe
2394661711;46.1754032;11.8279544;POINT (11.8279544 46.1754032);Bar Weiss;;;;;;;;;;cafe
2394661717;46.173312;11.827961;POINT (11.827961 46.173312);Bar Sport;;;;;;;;;;cafe
2397136364;45.9618359;10.911625;POINT (10.911625 45.9618359);Bar posta;;;;;;;;;;cafe
2397156968;46.062255;11.1147785;POINT (11.1147785 46.062255);La Talpa 3.0;pizza;;Corso del Lavoro e della Scienza;Trento;38122;8;+39 351 3455834;;https://pizzerialatalpa.it/;restaurant
2397156973;46.0620283;11.1140056;POINT (11.1140056 46.0620283);Outside;;Gigiedo S.N.C.;Viale della Costituzione;Trento;38122;2;;;;bar
2397157018;46.0627581;11.1152717;POINT (11.1152717 46.0627581);MUSE Cafè;;Serenissima Ristorazione SPA;Corso del Lavoro e della Scienza;Trento;38122;3;+39 0461 270311;;;bar
2405088378;46.4205012;11.673846;POINT (11.673846 46.4205012);Picol Bar;;;;;;;;;;bar
2405762103;46.044992;10.983316;POINT (10.983316 46.044992);Cipriano;regional;;;;;;;;;restaurant
2405762113;46.04562;10.9833;POINT (10.9833 46.04562);Bar Contrada;;;;;;;;;;cafe
2411091303;46.0665879;11.1502137;POINT (11.1502137 46.0665879);Bar Povo 1;"burger;coffee_shop";;;;38121-38123;;;;;cafe
2411091439;46.0679191;11.1514668;POINT (11.1514668 46.0679191);Bar FBK;;;;;;;;;;cafe
2412844972;46.3140417;10.810332;POINT (10.810332 46.3140417);Bar ristorante pizzeria Kristall;italian;;Localita Marilleva 900;Mezzana;;1;;;;restaurant
2412844973;46.3147161;10.8141622;POINT (10.8141622 46.3147161);Ristorante Pizzeria Lago Rotondo;italian;;Via Marilleva;Mezzana;;61;;;;restaurant
2416095112;45.8547529;10.5707095;POINT (10.5707095 45.8547529);Unnamed;;;;;;;;;;restaurant
2418179246;46.0772771;11.4563768;POINT (11.4563768 46.0772771);Unnamed;;;;;;;;;;cafe
2418313531;46.3569531;11.0371794;POINT (11.0371794 46.3569531);Giordy Caffè;;;;;;;;;;bar
2422074148;46.1586363;10.7627012;POINT (10.7627012 46.1586363);Pizzeria Al Cardo;;;Via Manci;;38086;20;+39 0465 502580;;http://www.alcardo.com/;restaurant
2425685545;46.1547748;11.8062923;POINT (11.8062923 46.1547748);Bar Centrale;;Zugliani Renata & C. s.a.s.;Piazza Fontana;;;7;;;;cafe
2425758524;46.303221;10.808986;POINT (10.808986 46.303221);Daniel pub & pizza;;;;;;;;;;restaurant
2425758525;46.3034875;10.8097078;POINT (10.8097078 46.3034875);dai Angioi;;;;;;;;;;restaurant
2428696174;46.3245114;10.8788092;POINT (10.8788092 46.3245114);Unnamed;;;;;;;;;;bar
2428697204;46.1749961;11.8333888;POINT (11.8333888 46.1749961);Da Anna;;;;;;;;;;restaurant
2429894206;46.3336074;10.8864545;POINT (10.8864545 46.3336074);Bar Biolago;;;;;;;;;;bar
2430536739;46.0135665;10.8212288;POINT (10.8212288 46.0135665);Agritur Maso alle Rose;;;;;38071;;+39 0465 779780;;https://www.masoallerose.com/;restaurant
2431204314;45.8903468;10.5986564;POINT (10.5986564 45.8903468);Bar Chiara;;;;;;;;;;bar
2431204320;45.8897871;10.5985696;POINT (10.5985696 45.8897871);San Rocco;italian;;;;;;;;;restaurant
2433994739;45.9363946;11.2749386;POINT (11.2749386 45.9363946);Bar Tabacchi Giornali;;;;;;;;;;cafe
2437416069;46.2624241;10.5895788;POINT (10.5895788 46.2624241);Palla di Neve;;;;;;;;;;restaurant
2437695832;46.3992816;11.6097006;POINT (11.6097006 46.3992816);Agritur Malga Secine;italian;;;;;;;;;restaurant
2443359624;45.7768117;11.1233211;POINT (11.1233211 45.7768117);Albergo Ristorante Aurora;regional;;;;;;;;www.albergoaurora.tn.it;restaurant
2458634961;45.8063865;10.5506787;POINT (10.5506787 45.8063865);Unnamed;;;;;;;;;;bar
2458634962;45.8063956;10.5507276;POINT (10.5507276 45.8063956);Unnamed;;;;;;;;;;restaurant
2463316762;46.0909848;11.1153334;POINT (11.1153334 46.0909848);Roadhouse Grill;;;;;;;;;http://www.roadhousegrill.it/;fast_food
2467487009;46.0689578;11.1190604;POINT (11.1190604 46.0689578);Pizzopolis;pizza;;Via San Giovanni;Trento;38122;36/1;;;;fast_food
2468231575;46.1562912;11.153345;POINT (11.153345 46.1562912);Al Portec;;;Via Principe Umberto;Verla di Giovo;38030;49;;;;cafe
2468231682;46.1570726;11.1529912;POINT (11.1529912 46.1570726);La Vecchia Signora 2.0;pizza;;;;;;;;;restaurant
2472335028;46.0674341;11.1178437;POINT (11.1178437 46.0674341);Magna Laude;;Giuliano Sosi S.R.L.;Via Don Giovanni Battista Zanella;Trento;38122;11;+39 0461 238480;sosi@sositrento.it;http://www.sositrento.it/;cafe
2472335039;46.0672566;11.1177368;POINT (11.1177368 46.0672566);Pappare' Trento;;;Via Don Giovanni Battista Zanella;Trento;38122;8;+39 0461 439362;papparetrento@pappa-reale.it;https://www.pappa-reale.it/pappare-trento/;bar
2484653256;45.8901819;11.0413347;POINT (11.0413347 45.8901819);Bottega del Caffé;;;Via Giuseppe Garibaldi;Rovereto;38068;28;;;;cafe
2484736018;45.8899681;11.0413341;POINT (11.0413341 45.8899681);Caffè Excelsior;;Simonetti Fabrizio;Via della Croce;Rovereto;38068;7;+39 335 5342495;;;cafe
2484736030;45.8883758;11.0415345;POINT (11.0415345 45.8883758);Tiffany;;;;;;;;;;cafe
2484983368;45.9202273;10.8835117;POINT (10.8835117 45.9202273);Unnamed;chinese;;;;;;;;;restaurant
2484990948;45.913533;10.8568963;POINT (10.8568963 45.913533);Unnamed;;;;;;;;;;bar
2486092346;45.8907625;11.0378818;POINT (11.0378818 45.8907625);Ristorante Novecento dell'Hotel Rovereto;"regional;pizza";;Corso Antonio Rosmini;Rovereto;38068;82/d;+39 0464 435454;;;restaurant
2487115306;45.9307602;10.8229856;POINT (10.8229856 45.9307602);Ristorante & Pizzeria;;;;;;;;;;restaurant
2487319549;46.0554208;11.1161172;POINT (11.1161172 46.0554208);Girasole;;;Via delle Ghiaie;Trento;38122;18e;;;;bar
2487319550;46.0556134;11.1160854;POINT (11.1160854 46.0556134);Pedro Pizza;pizza;Mustang S.N.C.;Via delle Ghiaie;Trento;38122;18b;;;http://www.pedropizza.it;fast_food
2490648335;45.9168157;10.8748449;POINT (10.8748449 45.9168157);Mok bar;;;;;;;;;;bar
2493523507;45.8877941;11.0445419;POINT (11.0445419 45.8877941);Locanda al Castello;;;Piazza Malfatti;Rovereto;38068;20;;;;restaurant
2496764579;45.9082464;10.8678868;POINT (10.8678868 45.9082464);Ozone Bar Food&Drink;;;Via Santa Caterina;Arco;38062;94h;;;;bar
2498881438;45.8791785;10.8732371;POINT (10.8732371 45.8791785);Pizzeria al Porto;pizza;;Via Linfano;Arco;38062;52;+39 0464 505 985;;https://pizzeriaalporto.com;restaurant
2499968606;45.884028;11.0212902;POINT (11.0212902 45.884028);Unnamed;;;;;;;;;;bar
2502929449;46.0472455;11.1330047;POINT (11.1330047 46.0472455);UniBAR;;;Via della Malpensada;Trento;38123;138;;;;bar
2509331932;45.9083347;11.0404719;POINT (11.0404719 45.9083347);Unnamed;;;;;;;;;;cafe
2509341606;45.8905931;11.0320638;POINT (11.0320638 45.8905931);Bar Piave;;;Via Fortunato Zeni;Rovereto;38068;8;+39 0464 443277;;;cafe
2517263790;45.7589705;11.0019383;POINT (11.0019383 45.7589705);Al Ghiottone;indian;;;;;;;;;restaurant
2517370193;45.7593844;11.0028032;POINT (11.0028032 45.7593844);Sushi Joy;;;;;;;;;;restaurant
2517370236;45.7581734;11.0054305;POINT (11.0054305 45.7581734);Caffè Commercio;;;;;;;;;;bar
2517370237;45.7591565;11.0042225;POINT (11.0042225 45.7591565);Cream Cafè;;;Via della Roggia;Ala;;12;;;;bar
2518516221;45.7576993;11.0029931;POINT (11.0029931 45.7576993);Bar Mozart;;;Via Nuova;Ala;38061;82;;;;bar
2525009247;45.9391331;10.6389348;POINT (10.6389348 45.9391331);Bar Posta;;Eredi F. Butterini;Via Roma;;;17b;+39 046 5674062;;;cafe
2525035021;45.9399054;10.6391401;POINT (10.6391401 45.9399054);Bar Pizzeria Contessa Dina;;Bar Pizzeria Contessa Dina di De Silvestri Paolo & C. Società in nome collettivo;;;;;;;;bar
2527717177;45.8865111;10.8425458;POINT (10.8425458 45.8865111);Gelateria Flora Downtown;;;;;;;;;;bar
2531405387;45.8940626;10.8491134;POINT (10.8491134 45.8940626);Bar Sunrise Café;;;Viale Trento;Riva del Garda;38066;64;+39 0464 553008;;;bar
2531409644;45.894726;10.849803;POINT (10.849803 45.894726);Gelateria Artigianale Happy Days;ice_cream;;Viale Trento;Riva del Garda;38066;94;+39 0464 550509;;https://www.farcomtrento.com/stores/farmacia-san-giuseppe-riva-del-garda/;cafe
2531413178;45.8944783;10.8495594;POINT (10.8495594 45.8944783);Corallo;;;Viale Trento;Riva del Garda;38066;80;+39 0464 520217;;;bar
2534761413;46.0164456;11.6337845;POINT (11.6337845 46.0164456);Bar Sport;;;;;;;;;;bar
2544544985;45.9927004;10.9751202;POINT (10.9751202 45.9927004);Toccoli;;;;;;;;;;bar
2544560022;45.9940935;10.9736598;POINT (10.9736598 45.9940935);Pedro;;;;;;;;;;bar
2556500415;46.0561137;11.1209065;POINT (11.1209065 46.0561137);Twist - Pizza 'n More;pizza;;Via Giacomo Matteotti;Trento;38122;36;+39 348 9333 639;;https://twistpizza.it/;restaurant
2556841544;46.0838336;11.0987207;POINT (11.0987207 46.0838336);Maso Finisterre;regional;Maso Finisterre S.r.l.;Via Santi Cosma e Damiano;Trento;38121;6;+39 0461 825752;masofinisterre@yahoo.it;https://www.masofinisterre.it/;restaurant
2562276630;46.061086;11.1154366;POINT (11.1154366 46.061086);Bottega del Dersut;;D.R. di Rivolta Daniela;Viale Adriano Olivetti;Trento;38122;23;;;;bar
2573595819;45.9147122;10.9049484;POINT (10.9049484 45.9147122);"Pizzeria Ristorante ""Da Marosi""";"italian;pizza";;Via della Repubblica;Bolognano;38062;22;+39 0464 532654;;;restaurant
2578549614;46.0622349;11.1150025;POINT (11.1150025 46.0622349);Hi Poke;;Hi Poke SRL;Viale Adriano Olivetti;Trento;38122;2;+39 0461 415952;;https://www.hipoke.it/;restaurant
2589666378;46.0885229;11.1175801;POINT (11.1175801 46.0885229);Wok For You;"chinese;japanese;sushi";;Via Luigi Brugnara;Trento;38121;4;+39 0461 1596994;wok.foryou@libero.it;http://www.wokforyou.it/;restaurant
2589668245;46.3110713;10.7557119;POINT (10.7557119 46.3110713);Al Tabià;;;Via Nazionale;Pellizzano;38020;45;;;;bar
2589686375;46.0756228;10.996718;POINT (10.996718 46.0756228);Bar Italia;;Spatra s.n.c.;Via Roma;;38096;61/4;;;;cafe
2598641850;46.1602069;11.0013525;POINT (11.0013525 46.1602069);Ski Bar;;;;Andalo;;6;+39 0461 585611;;;restaurant
2606082891;45.9131264;10.7288072;POINT (10.7288072 45.9131264);Bar Taverna Di Sartori Franco;;;Via 3 Giugno;Ledro;38067;27;;;;bar
2609295433;46.4340398;11.1446914;POINT (11.1446914 46.4340398);Unnamed;;;;;;;;;;bar
2611293385;46.0688243;11.482469;POINT (11.482469 46.0688243);Unnamed;;;;;;;;;;cafe
2612723304;46.0702001;11.4826494;POINT (11.4826494 46.0702001);Bar Panorama;;Manzucchi Riccardo;Località Nale;Telve;38050;1;;;;cafe
2618051263;46.0989271;11.0535315;POINT (11.0535315 46.0989271);Bar Lido 2.0;;;Via al Lago di Terlago;Vallelaghi;;1;;;;bar
2618341568;46.1301997;11.1262284;POINT (11.1262284 46.1301997);Unnamed;;;Via del Pra de l'Agnela;Trento;;3;;;;bar
2621304850;46.1317785;11.1394211;POINT (11.1394211 46.1317785);Agritur alle Gorghe;regional;;Strada alle Gorghe;Vigo Meano;38121;17;+39 0461 448268;info@agriturallegorghe.it;http://www.agriturallegorghe.it;restaurant
2623279971;45.8863852;11.0295258;POINT (11.0295258 45.8863852);La Perla;;;;;;;;;;bar
2623279974;45.8874166;11.0236894;POINT (11.0236894 45.8874166);Mimosa;;;;;;;;;;bar
2627181974;46.0715022;11.477803;POINT (11.477803 46.0715022);Bar Birreria;;;Via Largo Cacciatori;Telve;38050;1;;;;cafe
2628567192;46.0713317;11.4791909;POINT (11.4791909 46.0713317);Bar Piazza Vecchia;;;;;;;;;;cafe
2637298757;46.075184;11.1249367;POINT (11.1249367 46.075184);Zushi;japanese;;Via del Brennero;Trento;38122;2;+39 0461 092263;trento@zushi.eu;http://www.zushi.eu/;restaurant
2638148201;45.9077164;11.0409848;POINT (11.0409848 45.9077164);Biang Biang Ramen;"ramen;chinese;japanese";Ye Yang;Viale Trento;Rovereto;38068;77;;;;restaurant
2638148558;45.8890493;11.0335328;POINT (11.0335328 45.8890493);SushyAmo;japanese;Jin Xianbiao;Via Abetone;Rovereto;38068;9;+39 0464 433155;info@ristorantesushoku.it;;restaurant
2647941985;46.0695811;11.2200064;POINT (11.2200064 46.0695811);Biergarten Mönchshof;"pizza;birra";;Località Fratte;Pergine Valsugana;38057;53;;;;restaurant
2659247730;45.8685782;10.8768025;POINT (10.8768025 45.8685782);Caffè Monte Baldo;;;Lungolago Conca d'Oro;Torbole sul Garda;38069;15;;;;bar
2673313358;46.0715635;11.1248756;POINT (11.1248756 46.0715635);Locanda Le Due Travi;italian;;Via del Suffragio;Trento;38122;20;+39 0461 096502;;https://www.locandaleduetravi.it/;restaurant
2673313362;46.0714373;11.1248609;POINT (11.1248609 46.0714373);Caracolito;;;Via del Suffragio;Trento;38122;32;;;;restaurant
2683658998;46.0458592;10.5119776;POINT (10.5119776 46.0458592);Ristorante da Pierino;;Orsi Giuliana;;Daone;38080;;+39 0465 674625;;;restaurant
2700355078;46.1007909;11.1085885;POINT (11.1085885 46.1007909);Bar Ceresella;;;;;;;;;;cafe
2706066321;46.0688235;11.1287824;POINT (11.1287824 46.0688235);Thai Break;;;Piazza Venezia;;;41/1;;;;restaurant
2706220782;46.066106;11.5229379;POINT (11.5229379 46.066106);Bar Centrale;;Bar Centrale di Costa Alberto e C. S.A.S.;Piazza Quattro Novembre;Castel Ivano;38059;13;+39 339 589 7401;;;cafe
2706220790;46.0662618;11.5235434;POINT (11.5235434 46.0662618);Moomba Cafè di Rinaldi;;Rinaldi Manuela;Piazza del Municipio;Castel Ivano;38059;4;+39 0461 762032;;;cafe
2714053904;46.3407381;11.0453443;POINT (11.0453443 46.3407381);Bar Berti;;Luchini Lucia;Borgo Manero;Rallo;38010;4;+39 0463 451880;;;bar
2717008013;46.1701203;10.7647325;POINT (10.7647325 46.1701203);Ristorante Pizzeria All'Antica Segheria;;;;;;;;;;restaurant
2732485798;46.2943671;10.6855286;POINT (10.6855286 46.2943671);Bar Roma;;;;;;;;;;cafe
2757335563;46.174762;11.074712;POINT (11.074712 46.174762);Black Ice;;;;;;;;;;bar
2779233532;45.9402464;11.1117157;POINT (11.1117157 45.9402464);Bar Beseno;;;;;;;+39 0464 834128;;;bar
2780824235;45.8447679;10.9802385;POINT (10.9802385 45.8447679);Bar Bianconero;;;Piazza della Repubblica;Tierno;;10;;;;bar
2784215314;46.0522796;11.4500274;POINT (11.4500274 46.0522796);Fanny Pub;;Tomio Valter S.A.S.;Viale Roma;Borgo Valsugana;38051;12;;;;pub
2799076104;46.4105255;10.8181541;POINT (10.8181541 46.4105255);Bar Rosa delle Alpi;;;;;;;;;;cafe
2820082779;46.154307;11.3095863;POINT (11.3095863 46.154307);Bar Genzianella;;;;;;;;;;bar
2836283205;46.0062525;11.3801667;POINT (11.3801667 46.0062525);Carlon;;;Località Valle di Sella;;;;+39 0461761036;;https://ristorante-carlon.webnode.it/;cafe
2836548425;46.0340651;11.5761963;POINT (11.5761963 46.0340651);Và Pensiero;italian;;Via Pradanella;Ospedaletto;38050;7b;+39 366 417 7548;;;restaurant
2837457464;46.0771979;11.4492154;POINT (11.4492154 46.0771979);Fedele's;;Fedele Michele & C. S.N.C.;;Torcegno;38050;10;+39 339 208 4184;;;cafe
2853936059;46.0622048;11.2390215;POINT (11.2390215 46.0622048);Cafè Teatro;;Matisse S.R.L.;Piazza Garibaldi;Pergine Valsugana;38057;5g;;;;bar
2858848895;46.0945711;11.1159743;POINT (11.1159743 46.0945711);Red Rose Cafè;;Speranzini Fabio & C S.N.C.;Via Giovanni Battista Trener;Trento;38121;16;+39 0461 828844;;;cafe
2858848896;46.0941501;11.1162772;POINT (11.1162772 46.0941501);Bar Sport;;;Via Giovanni Battista Trener;Trento;38121;16;;;;cafe
2858848897;46.0940502;11.115555;POINT (11.115555 46.0940502);Pizza Smile;pizza;;Via Giovanni Battista Trener;Trento;38121;16;;;;fast_food
2872043172;45.8557104;10.9291441;POINT (10.9291441 45.8557104);Caffetteria Al Lago;;;;;;;;;;bar
2872204373;46.1373285;11.1097078;POINT (11.1097078 46.1373285);Buongiorno Lavis;;;Via Nazionale;Lavis;38015;32;;;;cafe
