id;latitude;longitude;geometry;name;type;street;city;postcode;housenumber;cuisine;description;operator;website;phone;email
3997900669;46.3542979;10.6620241;POINT (10.6620241 46.3542979);Hotel Alpino;hotel;;;;;;;;https://www.hotelalpino.com/;;
3997900670;46.3540108;10.6682878;POINT (10.6682878 46.3540108);Hotel Aurora;hotel;;;;;;;;https://www.aurorahotel.info/;;
3997900671;46.3534571;10.663521;POINT (10.663521 46.3534571);Hotel Europa;hotel;;;;;;;;https://www.hoteleuropa.tn.it/;;
3997900672;46.3539845;10.6646701;POINT (10.6646701 46.3539845);Hotel Pejo;hotel;;;;;;;;https://www.hotelpejo.it/;;
3997900673;46.3541872;10.665188;POINT (10.665188 46.3541872);Hotel Rosa degli Angeli;hotel;;;;;;;;https://www.hotelrosadegliangeli.it/;;
3997900674;46.3560847;10.667221;POINT (10.667221 46.3560847);Hotel Vioz;hotel;;;;;;;;https://www.hotelvioz.it/;;
3997900675;46.3530753;10.665933;POINT (10.665933 46.3530753);Hotel Zanella;hotel;;;;;;;;http://www.hotelzanella.it;;
4013904556;46.3532515;10.6679391;POINT (10.6679391 46.3532515);Hotel Alpen;hotel;;;;;;;;https://www.hotelalpen.com/;;
4020650513;45.8964458;10.7165007;POINT (10.7165007 45.8964458);Albergo alla Costa;hotel;;Bezzecca;;3;;;;;;
4055909689;46.3130577;11.662717;POINT (11.662717 46.3130577);Albergo Antico;hotel;;;;;;;;;;
4072435028;45.8820174;11.1990523;POINT (11.1990523 45.8820174);La baita;hotel;Località Fondo Piccolo;Folgaria;38064;20;;;;https://www.hotellabaita.it/;+39 0464 721566;
4107859797;45.7581292;11.0056301;POINT (11.0056301 45.7581292);ai Vellutai;guest_house;;;;;;;;;;
4112385579;46.0720211;11.493583;POINT (11.493583 46.0720211);B&B Le Fontane;guest_house;Via Villa;Carzano;38050;20;;;;;+39 0461 766590;
4123989565;46.3163314;10.798213;POINT (10.798213 46.3163314);Hotel Val di Sole;hotel;Via Quattro Novembre;Mezzana;38020;135;;;;https://www.hotelvaldisole.it/;+39 0463 757240;
4123992289;46.3166612;10.7979797;POINT (10.7979797 46.3166612);Centro Appartamenti Vacanze;hotel;Via Quattro Novembre;Mezzana;38020;135;;;;;;
4165165190;45.8855715;10.8390283;POINT (10.8390283 45.8855715);Residence Trieste;guest_house;Via Fiume;Riva del Garda;38066;17;;;Massimo;;;
4209374430;45.895622;10.716116;POINT (10.716116 45.895622);Hotel Maggiorina;hotel;Via XXIV Ottobre;Ledro;38067;9;;;;https://www.albergomaggiorina.it;+39 0464 591029;info@albergomaggiorina.it
4215472115;46.0664678;11.1533567;POINT (11.1533567 46.0664678);B&B Le Ziette;guest_house;Via alla Cascata;Povo;38123;4/1;;;;http://www.leziette.altervista.org/;;le.ziette@virgilio.it
4218217238;46.374717;11.0766747;POINT (11.0766747 46.374717);Hotel Casez;hotel;Strada di Dambel;Sanzeno;;;;;;;;
4219932700;46.2619625;11.8036409;POINT (11.8036409 46.2619625);Hotel la montanara;hotel;;;;;;;;;;
4222161190;45.9406708;11.2516487;POINT (11.2516487 45.9406708);Hotel Astoria;hotel;;;;;;;;;;
4246041117;45.8519281;10.824317;POINT (10.824317 45.8519281);B&B Posta Pregasina;guest_house;Località Pregasina;Riva del Garda;38066;20;;;;https://www.postapregasina.it/;+39 3381836863;
4270450024;46.3994737;11.6681699;POINT (11.6681699 46.3994737);Ciasa dò Parè;guest_house;;;;;;;;;;
4290804581;46.4203095;11.1466242;POINT (11.1466242 46.4203095);Al Larice;hotel;Via Italia;Ronzone;38010;9;;;;http://www.hotelallarice.it/;+39 0463 831710;info@hotelallarice.it
4294950101;46.0804282;11.5543341;POINT (11.5543341 46.0804282);Albergo Carraro;hotel;Via Ammiraglio Giovanni Bettolo;Bieno;38050;8;;;;;;
4309629821;46.4816579;11.78774;POINT (11.78774 46.4816579);Hotel Bellavista;hotel;Strèda de Pordoi;Canazei;38032;12;;;;https://www.bellavistahotel.it/;+39 0462 601165;booking@bellavistahotel.it
4313423618;45.8833194;10.8636133;POINT (10.8636133 45.8833194);Garni Beniamino;hotel;Via Brione;Riva del Garda;38066;54;;;;;;
4316269009;45.9296637;10.8262447;POINT (10.8262447 45.9296637);B&B;guest_house;;;;;;;;;;
4325332487;46.2993166;11.0305839;POINT (11.0305839 46.2993166);Garnì Vecchio Comune;hotel;Via Campo Sportivo;Flavon;38093;1;;;;https://www.garnivecchiocomune.com/;+390461652070;info@garnivecchiocomune.com
4327870393;45.8815054;10.8575188;POINT (10.8575188 45.8815054);B&B Villa Elvi;guest_house;Via Vicenza;;38066;3;;;Tedeschi elvira;;+39 0464 553070;info@villaelvi.it
4331363662;46.0171931;11.63573;POINT (11.63573 46.0171931);Albergo Ristorante Conca d'Oro;hotel;Piazza Dante Alighieri;Grigno;38055;1;regional;;;;+39 0461 765126;albergo.concadoro@alice.it
4342559631;46.0733702;11.1067195;POINT (11.1067195 46.0733702);Doss Trento B&B;guest_house;Via Santi Cosma e Damiano;Trento;38121;94;;;Luisella Turri;http://www.dosstrento.it/;+39 339 2039750;info@dosstrento.it
4347884889;46.2431886;10.83977;POINT (10.83977 46.2431886);Hotel Catturani;hotel;Via Pian dei Frari;Madonna di Campiglio;38086;1;;;;http://catturanimadonnadicampiglio.it;+390465442731;
4361892428;46.3000028;10.8636816;POINT (10.8636816 46.3000028);Nevesole Folgarida Resort Aparthotel;hotel;Via dei Monti Alti;;38025;60/62;;;;https://www.nevesolefolgaridaresort.com/;+39 0463 988111;info@nevesolefolgaridaresort.com
4370715433;46.3526249;10.9138828;POINT (10.9138828 46.3526249);Liberty Hotel Malé;hotel;Piazza Garibaldi;Malé;38027;33;;;;http://www.libertyhotelmale.it;+39 463 90 11 05;info@libertyhotelmale.it
4371620904;45.9194038;10.8920636;POINT (10.8920636 45.9194038);Casa Donegani;guest_house;Via della Provvidenza;Arco;38062;13;;;;https://www.casa-donegani-arco.com/;+39 346 3668242;doneganimariaa@gmail.com
4380810259;46.3098516;10.746687;POINT (10.746687 46.3098516);Hotel Niagara;hotel;Via Santa Maria Maddalena;Ossana;38026;16;"regional;pizza";;La canadese s.r.l.;http://www.hotelniagara.com/;+39 0463 751626;info@hotelniagara.com
4390451735;46.3131199;10.7846341;POINT (10.7846341 46.3131199);Agriturismo Bontempelli;guest_house;;;;;;;;;;
4393058908;46.3806888;10.6596574;POINT (10.6596574 46.3806888);Rifugio Doss dei Cembri / Doss dei Gembri;alpine_hut;Piani del Vioz;;;;;;;;+39 0463 753227;info@dossdeigembri.it
4393789389;46.4761424;11.7727563;POINT (11.7727563 46.4761424);Garni Serena;guest_house;;;;;;;;;;
4402765085;46.4205149;11.0895215;POINT (11.0895215 46.4205149);Agritur Al Canyon;guest_house;Via G.de Martini;Cloz;38020;42;;;;http://www.agrituralcanyon.it;"+39 0463 874625;+39 349 2848387;+39 334 8588451";info@agrituralcanyon.it
4427724343;46.0689482;11.6091312;POINT (11.6091312 46.0689482);Taxus Hostel;hostel;;;;;;;;http://www.taxushostel.it;;
4429062561;46.04811;11.3921233;POINT (11.3921233 46.04811);B&B Monte Tesobo;guest_house;Monte di Mezzo;Roncegno Terme;38050;11;;;;http://www.montetesobo.it;+39 0461 773185;
4476730925;46.2896959;11.5098456;POINT (11.5098456 46.2896959);Hotel La Sorgente;guest_house;Via Benesin;;;8;;;;https://www.hotellasorgente.info/;;
4548249944;46.1978734;11.6757024;POINT (11.6757024 46.1978734);albergo Al Pin;hotel;;;;;;;;;;
4552344893;46.3165356;10.7990059;POINT (10.7990059 46.3165356);Hotel Monte Giner;hotel;Via Quattro Novembre;Mezzana;38020;72;;;;https://www.hotelmonteginer.com/;+39 0463 757105;
4570658882;46.2881983;11.46003;POINT (11.46003 46.2881983);Grunwald;hotel;;;;;;;;;;
4570658883;46.288598;11.4599472;POINT (11.4599472 46.288598);Garnì Stellune;hotel;;;;;;;;;;
4574006990;46.3006775;10.701826;POINT (10.701826 46.3006775);B&B Magnini;guest_house;Di Cortina;;38029;49;;;Walter e Silvana;https://www.bnbmagnini.net/;+39 347 4421340;bnbmagnini@gmail.com
4579659993;45.8920991;10.8424663;POINT (10.8424663 45.8920991);Garnì Villa Maria;hotel;Viale dei Tigli;;;19;;;;;+39 0464 552288;
4582441586;46.2917544;11.4594894;POINT (11.4594894 46.2917544);Hotel Excelsior;hotel;;;;;;;;www.excelsiorcavalese.com;;
4594549027;46.2918846;11.4624782;POINT (11.4624782 46.2918846);Garnì Manuela;hotel;Via Pizzegoda;Cavalese;38033;3a;;;;;;
4614430471;46.0716333;11.5113729;POINT (11.5113729 46.0716333);B&B Al Larice;guest_house;Via Santa Apollonia;Castel Ivano;38059;13;;;;;+39 339 794 5539;apollonia31@alice.it
4706605889;45.7815619;10.9137786;POINT (10.9137786 45.7815619);Hotel Sole Del Baldo;hotel;;;;;;;;;;
4715776391;45.9994772;10.6754977;POINT (10.6754977 45.9994772);Ludino;chalet;Località Ludino;;38087;;;;;http://fb.com/ludino;;
4742162959;46.4712395;11.7338882;POINT (11.7338882 46.4712395);Golden Park Resort;hotel;;;;;;;;;;
4751825003;46.2604997;10.5877895;POINT (10.5877895 46.2604997);Sole;hotel;Via S. Bartolomeo;Passo del Tonale;38029;27;;;;;;
4751825015;46.2590403;10.5843818;POINT (10.5843818 46.2590403);Vittoria;hotel;;;;;;;;;;
4751825021;46.2606901;10.5883314;POINT (10.5883314 46.2606901);Sciatori;hotel;;;;;;;;;;
4751825040;46.2603071;10.5869679;POINT (10.5869679 46.2603071);Eden;hotel;Via S. Bartolomeo;Passo del Tonale;38029;23a;;;;;;
4751825049;46.2601663;10.5865754;POINT (10.5865754 46.2601663);Negritella;hotel;;;;;;;;;;
4751825052;46.2599772;10.5857469;POINT (10.5857469 46.2599772);Stella;hotel;Via San Bartolomeo;Passo del Tonale;38029;15;;;;;;
4751825063;46.2596997;10.5851429;POINT (10.5851429 46.2596997);Edelweiss;hotel;;;;;;;;;;
4764462415;45.938754;11.1109103;POINT (11.1109103 45.938754);B&B Blue Mind;guest_house;Via Roma;Besenello;38060;45;;;;https://www.bed-and-breakfast.it/it/trentino-alto-adige/bb-bluemind-besenello/10710;+39 338 5908228;
4806172407;46.4343755;11.1021845;POINT (11.1021845 46.4343755);Unnamed;guest_house;;;;;;;;;;
4851051372;46.1781478;11.0730895;POINT (11.0730895 46.1781478);Agriturismo Florandonole;guest_house;;;;;;;;https://www.florandonole.it/;+39 0461 581039;info@florandonole.it
4880761138;46.4069999;11.1334445;POINT (11.1334445 46.4069999);Hotel Rosa;hotel;;;;;;;;;;
4883919629;46.311584;10.7591799;POINT (10.7591799 46.311584);Hotel Arcangelo;hotel;Via Nazionale;Pellizzano;38020;18;;;;https://www.hotelarcangelo.it/;+39 0463751650;info@hotelarcangelo.it
4883919630;46.3110458;10.7569604;POINT (10.7569604 46.3110458);Hotel Cova;hotel;via Nazionale;Pellizzano;38020;33;;;;;;
4899366163;46.3092259;10.7600308;POINT (10.7600308 46.3092259);Ca’ dei Baroni;guest_house;Via Cipriano Vallorsa;Pellizzano;38020;4;;;;https://www.cadeibaroni.com/;;
4926845523;46.0545425;11.4638382;POINT (11.4638382 46.0545425);P3 Area sosta camper;caravan_site;Via Temanza;Borgo Valsugana;38051;;;;;;;
4937229620;46.2546543;11.0694069;POINT (11.0694069 46.2546543);Al Mas;guest_house;Località Raut;Ton;38010;6;;;Maurizio Paternoster;;;maurizio.pat@email.it
4939850862;45.8903859;11.1516511;POINT (11.1516511 45.8903859);Maso Michael;guest_house;Via Schlosseri;;;98;;;;https://www.masomichael.it/;+39 324 7958911;comunicazione@masomichael.it
5015871209;45.9955259;11.1263649;POINT (11.1263649 45.9955259);Hotel Karinhall;hotel;;;;;;;;;+39 0461 945339;
5039356822;45.9051755;10.8576467;POINT (10.8576467 45.9051755);Verdepiano Bed & Camping;caravan_site;;;;;;;;;;
5048416712;45.9466796;10.6645129;POINT (10.6645129 45.9466796);ex Locanda Monte Cadria;hotel;;;;;;;;;;
5058357524;46.4736503;11.735674;POINT (11.735674 46.4736503);Hotel Christine;hotel;;;;;;;;;;
5058357673;46.4762719;11.7705123;POINT (11.7705123 46.4762719);Hotel Croce Bianca;hotel;;;;;;;;;;
5068589687;46.004789;11.3350693;POINT (11.3350693 46.004789);B&B Renè;guest_house;Via Orazio Gaigher;Levico Terme;38056;4;;;;https://www.bebrenata.it/web/;+39 340 2212880;info@bebrenata.it
5075288634;46.301973;11.0798755;POINT (11.0798755 46.301973);Agriturismo La Pieve;hotel;Via di Sant'Eusebio;Torra;38012;4;;;;;;
5092397523;45.8949342;10.7190425;POINT (10.7190425 45.8949342);Casa Catullo;guest_house;Via Giacomo Cis;;;20;;;;;+39 3498516006;
5092420023;45.8999741;10.725497;POINT (10.725497 45.8999741);Albergo Ristorante Alba;guest_house;Via San Marco;Ledro;38067;1;;;;http://www.albergoalba.com/;+39 0464 591056;
5331063721;46.2472896;10.8130599;POINT (10.8130599 46.2472896);Rifugio Pradalago 2100;alpine_hut;;;;;;;;;;
5352766114;46.3037041;11.4560654;POINT (11.4560654 46.3037041);Hotel Ristorante Alpino;hotel;;;;;;;;;;
5358965821;46.378529;11.6545517;POINT (11.6545517 46.378529);Hotel La Romantica;hotel;;;;;;;;;;
5382934239;46.1643451;11.2096676;POINT (11.2096676 46.1643451);Agritur Pojer e Sandri;guest_house;;;;;;;;http://www.pojeresandri.it/;;
5406973438;46.0479003;10.8732422;POINT (10.8732422 46.0479003);B&B Maso Azzurro;guest_house;;;;;;;;;;
5420501693;46.2141246;11.0946286;POINT (11.0946286 46.2141246);Casa da Carmen;hotel;Via Damiano Chiesa - dal civico 2/1 al civico 2/13;Mezzolombardo;38017;2/6;;;;;;
5495943394;46.1112887;11.0919622;POINT (11.0919622 46.1112887);B&B Hotel Trento;hotel;Via Innsbruck;Trento;38121;11;;;B&B Hotels;https://www.hotel-bb.com/it/hotel/trento.htm;+39 0461 961500;trento@hotelbb.com
5599675323;45.9001229;10.8556994;POINT (10.8556994 45.9001229);Appartamenti la Cascina;guest_house;;;;;;;;;;
5615097525;46.4174835;11.6772759;POINT (11.6772759 46.4174835);Ciasa Teresa;chalet;;;;;;;;;;
5642580652;46.4630103;11.8367923;POINT (11.8367923 46.4630103);Albergo Villetta Maria;hotel;;;;;;;;;;
5687797141;46.3725753;11.6577665;POINT (11.6577665 46.3725753);Active Alm Hotel;hotel;Via San Pellegrino;Moena;38035;11;;;;https://www.almhotel.it/;+39 388 8760326;info@almhotel.it
5694155294;46.0145383;11.3038108;POINT (11.3038108 46.0145383);B&B Zita;guest_house;Via dei Molini;Levico Terme;38056;1;;;;;;
5714187769;45.9302457;11.0445282;POINT (11.0445282 45.9302457);Residence Concaverde;hotel;Via Pasini;Pomarolo;;64;;;;https://www.residence-concaverde.it/;+39 0464 410218;info@residence-concaverde.it
5729955411;45.9848399;10.66892;POINT (10.66892 45.9848399);Albergo Genzianella;hotel;Via Benedetto Lucchi;;;6;;;;https://www.albergogenzianella.net/;+39 0465 901035;
5729955412;45.9838818;10.6708696;POINT (10.6708696 45.9838818);Albergo Roncone;hotel;;;;;;;;;;
5729955413;45.9855832;10.6616278;POINT (10.6616278 45.9855832);Miramonti Hotel;hotel;;;;;;;;;;
5729955414;45.9791182;10.666713;POINT (10.666713 45.9791182);Albergo Ginevra;hotel;;;;;;;;https://www.albergoginevra.com/;;
5729955417;45.9862829;10.6754166;POINT (10.6754166 45.9862829);Albergo Eden;hotel;;;;;;;;;;
5729955427;45.9967159;10.6893733;POINT (10.6893733 45.9967159);Agritur Cornasest;hotel;;;;;;;;https://agriturcornasest.it/;;
5729955428;45.9987437;10.6919712;POINT (10.6919712 45.9987437);Albergo Ristorante da Emilio;hotel;;;;;;;;http://www.albergodaemilio.it/;;
5729955429;46.0048434;10.6956278;POINT (10.6956278 46.0048434);Serena - Hotel;hotel;;;;;;;;http://hotelserena-trentino.it;;
5729955459;46.0053955;10.6965697;POINT (10.6965697 46.0053955);Albergo Ristorante Trento;hotel;;;;;;;;http://hotel-trento.it;;
5729955460;46.0065804;10.6978866;POINT (10.6978866 46.0065804);Hotel Carlone;hotel;;;;;;;;;;
5731537799;46.0430127;10.7217066;POINT (10.7217066 46.0430127);Bed&Breakfast Tianà;hotel;Via per Scraniga;Tione di Trento;38079;29;;;;;;
5731537802;46.0267989;10.7208187;POINT (10.7208187 46.0267989);Apartment in the mountains;hotel;;Tione di Trento;38079;15;;;;;;
5731537803;46.0100117;10.6999658;POINT (10.6999658 46.0100117);Belli Flora E Orlandi Maria Rosa Snc;hotel;Via Guglielmo Marconi;Breguzzo;38081;34;;;;;;
5761099531;45.8867229;10.8440235;POINT (10.8440235 45.8867229);IV Gardan;hotel;;;;;;;;https://holiday4gardan.it/;;
5784212155;46.4320344;11.6857183;POINT (11.6857183 46.4320344);Garni Mason Marmoleda;guest_house;;;;;;;;http://www.marmoleda.it;+39-0462-764119;
5788019354;46.4580695;11.7008847;POINT (11.7008847 46.4580695);Hotel Piz Boe';hotel;Strada Dolomites;Mazzin;38030;;;;;https://www.hotelpizboe.it/;+39 350 0820845;info@hotelpizboe.it
5805928657;45.8851534;11.0461621;POINT (11.0461621 45.8851534);Unnamed;guest_house;;;;;;;;;;
5841435268;46.2621158;11.7913793;POINT (11.7913793 46.2621158);Ostello San Martino;guest_house;Via Laghetto;San Martino di Castrozza;38054;43;;;;;;
5862942086;46.4753624;11.7743027;POINT (11.7743027 46.4753624);Unnamed;guest_house;;;;;;;;;;
5864823152;45.8838223;11.0185021;POINT (11.0185021 45.8838223);Colle Ameno;guest_house;;;;;;;;;;
5894378694;46.0715476;11.1256814;POINT (11.1256814 46.0715476);La loggia del castello;guest_house;Piazza della Mostra;;;25;;B&B;;laloggiadelcastello.com;+39 327 8339777;info@laloggiadelcastello.com
5905821608;46.0390815;11.2996182;POINT (11.2996182 46.0390815);Hotel Compet;hotel;Località Compet;Vignola-Falesina;38057;26;;;;;;
5994950135;46.0085217;11.3144247;POINT (11.3144247 46.0085217);Albergo Miravalle;hotel;Via Venezia;Levico Terme;38056;76;;;;;;
6011142676;46.0701882;11.1241105;POINT (11.1241105 46.0701882);Heart of Trento;guest_house;Vicolo del Vò;Trento;38122;27;;;;http://www.heartoftrento.com/;+39 327 1631980;info@heartoftrento.com
6112748885;46.260234;10.5845225;POINT (10.5845225 46.260234);Hotel- Ristorante La Torretta & Wellness Il Cirmolo;hotel;Via Circonvallazione;Passo del Tonale;38029;7;;;;https://hotellatorretta.com/;+39 0364 903978;info@hotellatorretta.com
6116685633;46.2602928;10.5893973;POINT (10.5893973 46.2602928);Family Hotel Adamello;hotel;Via S. Bartolomeo;Passo del Tonale;38029;22;;;;;;
6155338787;46.154571;10.7665337;POINT (10.7665337 46.154571);Olimpic Regina;hotel;;;;;;;;;;
6163067685;46.3805465;11.6657616;POINT (11.6657616 46.3805465);Hotel Zirmes;hotel;Strada de Pecé;;38035;10;;;;https://www.hotelzirmesmoena.it;+390462573160;info@hotelzirmesmoena.it
6173229186;46.065196;11.1230174;POINT (11.1230174 46.065196);Il Torrione;hotel;Piazza di Fiera;;38122;20;;;;https://iltorrione.trento.it;+39 0461 982991;
6184192387;46.3759126;11.0764195;POINT (11.0764195 46.3759126);Agritur Ciastel;guest_house;Piazza del Ciastel;Sanzeno;38010;8;;;;http://agriturciastel.it/;;info@agriturciastel.it
6200517845;46.3026519;10.8642872;POINT (10.8642872 46.3026519);Casa del Roccolo;chalet;;;;;;;Daniel Fantelli;;;
6215904302;46.417854;11.6700928;POINT (11.6700928 46.417854);Ciasa de la Lum;chalet;Strada de Val;Vigo di Fassa;38039;21;;;;https://www.fassappartamenti.it/it/s/vigodifassa/ciasa-de-la-lum-luigi-zulian;+39 0462 769068;
6240119224;46.4212934;11.6736089;POINT (11.6736089 46.4212934);Ciasa Weiss;chalet;;;;;;;;;;
6241737269;46.4201236;11.6700595;POINT (11.6700595 46.4201236);Mia Mason;chalet;;;;;;;;;;
6341429099;46.3150484;10.8000527;POINT (10.8000527 46.3150484);la Betulla;hotel;;;;;;;;;;
6341429314;46.3172622;10.8061132;POINT (10.8061132 46.3172622);Salvadori;hotel;;;;;;;;;;
6440299185;46.0434136;11.5523963;POINT (11.5523963 46.0434136);Unnamed;guest_house;;;;;;;;;;
6471851352;46.0720233;10.8967062;POINT (10.8967062 46.0720233);Dolce Vita Ambiez B&B;guest_house;Via al Belvedere;Dorsino;38078;1;;;Senti Francesca & C. Sas;https://www.dolcevitaambiez.it;+39 0465/730026;info@dolcevitaambiez.it
6555425121;45.9016028;10.7278054;POINT (10.7278054 45.9016028);B&B Anna Maria;guest_house;Via B. Daves;Ledro;38067;14;;;Santolini Annamaria;https://www.ledrobedandbreakfast.it/;+39 334 7732676;info@ledrobedandbreakfast.it
6575561385;45.8960204;10.8340025;POINT (10.8340025 45.8960204);Unnamed;hotel;;;;;;;;;;
6582328772;46.250464;11.1688966;POINT (11.1688966 46.250464);Garni Selene;guest_house;Piazza Fratelli Bronzetti;;38030;1;;;;;;
6588372538;46.3551978;10.6631446;POINT (10.6631446 46.3551978);Hotel Cristallo;hotel;;;;;;;;;;
6592578255;46.2598165;10.5846373;POINT (10.5846373 46.2598165);Alpencolor;hotel;Via Circonvallazione;Passo del Tonale;38029;4;;;;https://www.colorhoteltonale.it/;+39 345 1417810;info@colorhoteltonale.it
6592578269;46.2609598;10.5873407;POINT (10.5873407 46.2609598);Cielo Blu;hotel;Via Circonvallazione;Passo del Tonale;38029;16;;;;https://www.cielobluhotel.it/;+39 0364 903725;info@hotelcieloblu.com
6592578270;46.2599624;10.5872094;POINT (10.5872094 46.2599624);Albergo Angelo;hotel;Via San Bartolomeo;Passo del Tonale;38029;16;;;;;;
6592578275;46.260116;10.586372;POINT (10.586372 46.260116);Albergo Negritella;hotel;Via San Bartolomeo;Passo del Tonale;38029;21;;;;;;
6592578276;46.2596898;10.5868291;POINT (10.5868291 46.2596898);Hotel Gardenia;hotel;Via Nazionale;Passo del Tonale;38029;20;;;;;;
6592578277;46.2611396;10.589285;POINT (10.589285 46.2611396);Hotel Orchidea;hotel;Via Circonvallazione;Passo del Tonale;38029;24;;;;;;
6592578279;46.2601228;10.5885601;POINT (10.5885601 46.2601228);Hotel Gardenia;hotel;Via Nazionale;Passo del Tonale;38029;20;;;;;;
6592652529;46.2196548;10.8894126;POINT (10.8894126 46.2196548);Rifugio Graffer al Grostè;alpine_hut;;;;;;;;http://www.graffer.com/;+39 0465 441358;rifugio@graffer.com
6594058525;46.2807973;10.8329956;POINT (10.8329956 46.2807973);Rifugio Solander;hotel;;;;;;;;https://www.rifugiosolander.com/;+39 0463 973146;nfo@rifugiosolander.com
6594063976;46.2397382;10.8374609;POINT (10.8374609 46.2397382);Golf Hotel Campiglio;hotel;Via Cima Tosa;Madonna di Campiglio;38086;3;;;;https://www.thcampiglio.it/;+39 049 2956411;golfhotel@th-resorts.com
6594064625;46.2260393;10.8754306;POINT (10.8754306 46.2260393);Rifugio Boch;alpine_hut;Località Intermedia Grostè;Madonna di Campiglio;38084;;;;;;+39 0465 440465;
6594069122;46.2751328;10.8262382;POINT (10.8262382 46.2751328);Rifugio Orso Bruno;hotel;Via F. Ciolli;Malé;38027;3;;;;https://www.rifugioorsobruno.it/;+39 0463 796160;info@rifugioorsobruno.it
6606534237;46.1654721;11.1131373;POINT (11.1131373 46.1654721);B&B Fiordaliso;guest_house;Via del Mas Goset;Lavis;38015;37;;;Laura;;;
6611543380;46.000521;11.2702406;POINT (11.2702406 46.000521);Agritur Perotin;hotel;;;;;;;;;;
6611557699;46.0017484;11.2679581;POINT (11.2679581 46.0017484);Agriturismo Corte delle Mele;hotel;;;;;;;;;;
6712688794;46.1613802;11.0935199;POINT (11.0935199 46.1613802);Agritur Clementi;guest_house;Località Tremol;Terre d'Adige;38097;4c;;;;http://www.agriturclementi.it/;;clementi.sergio@hotmail.com
6741919025;46.072318;11.5066754;POINT (11.5066754 46.072318);B&B Elisa;guest_house;Via Cenone;Castel Ivano;38059;35/1;;;;;;
6776197258;45.8869601;10.8385568;POINT (10.8385568 45.8869601);Antiche Mura;hotel;;;;;;;;https://www.antiche-mura.it/;+39 0464 556063;
6778861498;45.8960393;10.9401381;POINT (10.9401381 45.8960393);Hotel Santa Barbara;hotel;Via Monte Velo;Ronzo-Chienis;38060;11;;;;;+39 0464 802919;
6778892589;45.886539;10.91736;POINT (10.91736 45.886539);Agriturismo Maso Naranch;hotel;;Mori;38065;;;;;https://www.naranch.it/en/maso-naranch/;+39 329 221 2978;
6796837006;46.007459;11.3339173;POINT (11.3339173 46.007459);B&B Airone;hotel;Strada Romana;Levico Terme;38056;28b;;;;;;
6818016148;46.3034676;11.4553915;POINT (11.4553915 46.3034676);Pensione Serenetta;guest_house;Via Mercato;Varena;38030;22;;;;https://www.pensioneserenetta.it/;+39 462 340342;pensione.serenetta@virgilio.it
6837133488;46.0312991;10.5132976;POINT (10.5132976 46.0312991);Unnamed;caravan_site;;;;;;;;;;
6853587131;46.0609201;11.1179789;POINT (11.1179789 46.0609201);B&B Nicole;guest_house;Via Giovanni Pascoli;;;8/1;;;;;;
6861471831;45.8862442;10.8403761;POINT (10.8403761 45.8862442);La Montanara;hotel;Via Montanara;;;18;;;;;;
6875324215;46.089778;11.003847;POINT (11.003847 46.089778);B&B Sissi;guest_house;Via al Belvedere;;;31;;;;;;
6915290154;46.0544528;11.4215591;POINT (11.4215591 46.0544528);Coronata Haus;guest_house;;Roncegno Terme;38050;;;;;https://www.coronatahaus.it/;+39 0461 1851508;info@coronatahaus.it
6961496022;46.0641855;11.1315955;POINT (11.1315955 46.0641855);B&B Rosagalina;guest_house;Via Zara;Trento;38122;8c;;;;;;
6969592696;46.3687652;11.0791328;POINT (11.0791328 46.3687652);Il Nido dei Sogni di Marco Paseri;guest_house;Via della Trazzia;Sanzeno;38010;24;;"Alloggio 
Appartamento";;;;
7177341249;46.0888242;11.0132425;POINT (11.0132425 46.0888242);La Dolce Mela;guest_house;;;;;;;;;+393465341849;
7546079259;45.8209859;10.9670439;POINT (10.9670439 45.8209859);Miramonti Pizzeria Cucina B&B;guest_house;Via Giuseppe Mazzini;Brentonico;38060;97;pizza;;Francesca Peroni;https://www.miramonti-brentonico.com/;+39 0464 395112;
7580327460;45.9140018;11.1709974;POINT (11.1709974 45.9140018);Unnamed;caravan_site;;;;;;;;;;
7705387589;46.1340366;10.7546467;POINT (10.7546467 46.1340366);Gnèzi;chalet;;;;;;;;;;
7711734779;46.1003912;11.4876901;POINT (11.4876901 46.1003912);La Ruscoletta;hotel;;Telve;38050;3;regional;;;;;
7778313907;46.1318627;11.4787763;POINT (11.4787763 46.1318627);B&B Pra dei Cervi;guest_house;;Telve;38050;;;;;;;
7810372313;46.1084942;11.33237;POINT (11.33237 46.1084942);Agritur Klopfhof;guest_house;Maso San Lorenzo;Fierozzo;38050;16;;;Barbara Pisette;https://www.klopfhof.it/;+39 347 291 4399;info@klopfhof.it
7835867185;46.2240609;11.3400692;POINT (11.3400692 46.2240609);El Bait del Gian;chalet;Strada forestale Montalbiano-Excapitolare;;;;;;;;;
7851235246;46.3266045;11.0231244;POINT (11.0231244 46.3266045);Hotel Tuenno;hotel;Piazza Alpini;Tuenno;38019;25;;;;https://www.albergotuenno.com/;+39 0463 450454;info@albergotuenno.com
7858386423;46.3906833;10.893344;POINT (10.893344 46.3906833);Malga Mondent alta;alpine_hut;;;;;;;;;"+39 328 2555273; +39 333 2366967";
7881230369;46.4208185;11.6745369;POINT (11.6745369 46.4208185);Hotel Corona;hotel;;;;;;;;;;
7906581579;46.113209;11.2970847;POINT (11.2970847 46.113209);Mas dei Osti;hotel;;;;;;;;;;
